time,surface,frame,blob_id,x,y,area,major,minor,angle,vx,vy
1779370940.1030,plane,176,0,0.53491,0.49877,0.024755,0.36873,0.07746,90.76,0.00016,0.00813
1779370940.1030,plane,176,4,0.34900,0.49440,0.007021,0.11543,0.04844,91.44,0.00116,0.00014
1779370940.1996,plane,177,0,0.53489,0.49875,0.024734,0.37027,0.07733,90.73,-0.00016,-0.00024
1779370940.1996,plane,177,4,0.34897,0.49441,0.007022,0.11757,0.04839,91.45,-0.00029,0.00004
1779370940.3106,plane,178,0,0.53486,0.49877,0.024723,0.36604,0.07754,90.72,-0.00034,0.00025
1779370940.3106,plane,178,4,0.34897,0.49441,0.007028,0.11826,0.04810,91.50,-0.00004,0.00006
1779370940.4074,plane,179,0,0.53488,0.49877,0.024757,0.36348,0.07724,90.91,0.00029,-0.00008
1779370940.4074,plane,179,4,0.34898,0.49441,0.007043,0.11590,0.04830,91.40,0.00012,-0.00005
1779370940.5027,plane,180,0,0.53488,0.49877,0.024731,0.36728,0.07753,90.72,-0.00010,0.00005
1779370940.5027,plane,180,4,0.34900,0.49446,0.007048,0.11589,0.04855,91.55,0.00027,0.00051
1779370940.5994,plane,181,0,0.53486,0.49878,0.024716,0.36577,0.07740,90.72,-0.00015,0.00007
1779370940.5994,plane,181,4,0.34889,0.49436,0.007002,0.11765,0.04822,91.53,-0.00116,-0.00097
1779370940.7111,plane,182,0,0.53490,0.49883,0.024738,0.35789,0.07750,90.82,0.00034,0.00042
1779370940.7111,plane,182,4,0.34900,0.49446,0.007039,0.11490,0.04851,91.25,0.00100,0.00090
1779370940.8070,plane,183,0,0.53490,0.49882,0.024734,0.36841,0.07747,90.76,-0.00001,-0.00009
1779370940.8070,plane,183,4,0.34903,0.49451,0.007048,0.11560,0.04864,91.42,0.00032,0.00047
1779370940.9031,plane,184,0,0.53485,0.49896,0.024728,0.35925,0.07690,90.95,-0.00054,0.00146
1779370940.9031,plane,184,4,0.34906,0.49451,0.007046,0.11605,0.04847,91.48,0.00027,-0.00001
1779370940.9993,plane,185,0,0.53488,0.49896,0.024697,0.36627,0.07749,90.71,0.00039,-0.00001
1779370940.9993,plane,185,4,0.34902,0.49447,0.007036,0.11539,0.04845,91.43,-0.00041,-0.00040
1779370941.1122,plane,186,0,0.53322,0.49890,0.023005,0.31192,0.07718,90.07,-0.01473,-0.00047
1779370941.1122,plane,186,4,0.34815,0.49415,0.006019,0.09804,0.04944,92.46,-0.00774,-0.00281
1779370941.2066,plane,187,0,0.53324,0.49891,0.023027,0.32163,0.07645,90.14,0.00026,0.00006
1779370941.2066,plane,187,4,0.34812,0.49417,0.006017,0.09827,0.04945,92.36,-0.00029,0.00016
1779370941.3034,plane,188,0,0.53327,0.49893,0.023075,0.30158,0.07756,90.04,0.00032,0.00022
1779370941.3034,plane,188,4,0.34818,0.49434,0.006056,0.09896,0.04900,92.60,0.00068,0.00175
1779370941.3993,plane,189,0,0.52880,0.49785,0.020276,0.24121,0.08136,91.90,-0.04662,-0.01124
1779370941.3993,plane,189,4,0.34201,0.49154,0.004313,0.08060,0.04682,84.87,-0.06440,-0.02918
1779370941.5111,plane,190,0,0.52992,0.49714,0.019884,0.23770,0.08173,91.72,0.01004,-0.00637
1779370941.5111,plane,190,4,0.34223,0.49147,0.004313,0.07945,0.04736,84.58,0.00199,-0.00060
1779370941.6073,plane,191,0,0.52904,0.49785,0.020198,0.23845,0.08149,91.80,-0.00922,0.00744
1779370941.6073,plane,191,4,0.34222,0.49152,0.004320,0.07954,0.04727,84.78,-0.00013,0.00054
1779370941.7022,plane,192,0,0.51688,0.49916,0.013606,0.15783,0.07889,89.28,-0.12813,0.01380
1779370941.7988,plane,193,0,0.51683,0.49920,0.013565,0.15766,0.07899,89.96,-0.00046,0.00039
1779370941.9102,plane,194,0,0.51687,0.49916,0.013602,0.15849,0.07900,88.97,0.00028,-0.00039
1779370942.0064,plane,195,0,0.49796,0.49623,0.009835,0.08855,0.07984,92.12,-0.19662,-0.03045
1779370942.1025,plane,196,0,0.49814,0.49659,0.009923,0.08945,0.08060,92.12,0.00189,0.00372
1779370942.1988,plane,197,0,0.49785,0.49696,0.009988,0.08903,0.08329,80.50,-0.00302,0.00384
1779370942.3109,plane,198,0,0.49721,0.49530,0.009477,0.08431,0.07942,85.14,-0.00574,-0.01479
1779370942.4052,plane,199,,,,,,,,,
1779370942.5019,plane,200,,,,,,,,,
1779370942.5978,plane,201,,,,,,,,,
1779370942.7105,plane,202,,,,,,,,,
1779370942.8056,plane,203,,,,,,,,,
1779370942.9024,plane,204,,,,,,,,,
1779370942.9980,plane,205,,,,,,,,,
1779370943.1101,plane,206,,,,,,,,,
1779370943.2056,plane,207,,,,,,,,,
1779370943.3014,plane,208,,,,,,,,,
